NAME;RA2000;DE2000;P0;P1;AGE;DIST
J1838-0453;279.54663;-4.88972;0.38083077683;1.1566E-13;8.28;52200.0
J1836-0436;279.21579;-4.61047;0.354236507718;1.66095E-15;4.62;3380000.0
J1839-0436;279.75027;-4.61597;0.149460655762;8.096E-16;4.98;2920000.0
J1839-0402;279.96275;-4.04025;0.520939679547;7.694E-15;4.69;1070000.0
J1834-0426;278.60668;-4.43773;0.290108193201;7.1947E-17;2.3;6.39E7
J1833-0338;278.42464;-3.6512;0.68670444412;4.15653E-14;5.07;262000.0
J1835-0349;278.80394;-3.81942;0.84186451859;3.058E-15;5.25;4360000.0
J1845-0434;281.39462;-4.57495;0.4867507986;1.1326E-14;4.61;681000.0
J1844-0433;281.13938;-4.55345;0.991026616395;3.914538E-15;2.78;4010000.0
J1843-0408;280.931;-4.13444;0.78193369973;2.39E-15;4.68;5180000.0
J1847-0402;281.84516;-4.03728;0.597769151294;5.1707239E-14;3.12;183000.0
J1842-0359;280.61032;-3.99995;1.839944315159;5.0876E-16;4.15;5.73E7
J1843-0355;280.77779;-3.93222;0.132313618371;1.04E-15;8.81;2020000.0
J1841-0345;280.41117;-3.81183;0.204068115056;5.7872E-14;4.15;55900.0
J1839-0332;279.98576;-3.54961;2.67568226451;4.76E-15;4.24;8910000.0
J1841-0310;280.35787;-3.1725;1.6576564582;3.35E-16;4.5;7.83E7
J1842-0309;280.57925;-3.16278;0.40491964372;4.518E-15;11.41;1420000.0
J1845-0316;281.47042;-3.26806;0.2076357201;8.86E-15;6.53;371000.0
J1844-0310;281.1895;-3.17697;0.52504914274;1.0235E-14;8.88;813000.0
J1846-0257;281.56454;-2.96;4.4767225398;1.60587E-13;4.69;442000.0
J1846-0258;281.60392;-2.97503;0.32657128834;7.10745E-12;5.8;728.0
J1844-0302;281.02883;-3.03644;1.19863027492;7.809E-15;6.8;2430000.0
J1844-0256;281.22783;-2.94808;6.97127;;;0
J1844-02;281.22083;-2.93333;0.272963;;8.77;0
J1844-0244;281.1874;-2.7447;0.507722322118;1.674044E-14;5.99;481000.0
J1849-0317;282.49104;-3.29194;0.66840782878;2.203E-14;1.9;481000.0
J1851-0241;282.81358;-2.69194;0.43519385185;7.963E-15;7.62;866000.0
J1839-0321;279.90631;-3.35292;0.2387778179;1.252E-14;6.82;302000.0
J1843-0211;280.87637;-2.18411;2.02752438872;1.444E-14;6.34;2220000.0
J1839-0223;279.9918;-2.38597;1.26679012424;4.763E-15;5.78;4210000.0
J1841-0157;280.4842;-1.96517;0.663321097981;1.80768E-14;7.27;581000.0
J1839-01;279.97083;-1.6;0.9319;;5.89;0
J1842-0153;280.74113;-1.89075;1.05422825038;6.722E-15;6.49;2480000.0
J1843-0137;280.80263;-1.62953;0.66987238665;2.468E-15;7.13;4300000.0
J1848-0123;282.0983;-1.39951;0.65943205053;5.25182E-15;4.4;1990000.0
J1847-0130;281.89671;-1.51278;6.7070457241;1.2749E-12;7.64;83300.0
J1848-0055;282.18958;-0.93139;0.27455668472;1.35E-15;15.15;3220000.0
J1843-0050;280.903;-0.83611;0.78259846861;2.49E-16;7.73;4.97E7
J1844-0030;281.17125;-0.50717;0.64109785122;6.078E-15;8.66;1670000.0
J1910-0309;287.62366;-3.16502;0.504604607817;2.18734E-15;10.25;3660000.0
J1902-0340;285.71125;-3.67167;1.524672106;2.0E-15;3.13;1.21E7
J1901-0315;285.31804;-3.25397;0.80169309688;2.57E-15;6.95;4940000.0
J1901-0312;285.31531;-3.20819;0.355725186569;2.292E-15;2.89;2460000.0
J1903-0258;285.87643;-2.971;0.301458774079;6.791E-16;3.1;7030000.0
J1904-0150;286.23148;-1.84236;0.379387161967;8.898E-16;4.93;6760000.0
J1910-0112;287.56542;-1.20167;1.360602928;1.8E-16;6.44;1.21E8
J1905-0056;286.36556;-0.94471;0.643181259558;3.05164E-15;6.91;3340000.0
J1909+0007;287.39691;0.13271;1.01694836198;5.51856E-15;3.26;2920000.0
J1911+00;287.95;0.61667;6.94;;3.14;0
J1919+0021;289.9611;0.36106;1.27226037471;7.66978E-15;3.32;2630000.0
J1919+0134;289.93175;1.58236;1.60398355528;5.89E-16;10.23;4.31E7
J1852-0127;283.015;-1.4565;0.42897892562;5.149E-15;6.43;1320000.0
J1852-0118;283.07146;-1.30411;0.45147285265;1.757E-15;5.4;4070000.0
J1851-0114;282.81838;-1.23706;0.95318168518;2.483E-15;6.28;6080000.0
J1900-0051;285.19435;-0.85233;0.385194094862;1.421E-16;3.3;4.29E7
J1904+0004;286.053;0.06813;0.1395246286237;1.18058E-16;6.43;1.87E7
J1901+00;285.38333;0.43333;0.777662;;8.15;0
J1859+00;284.94167;0.58333;0.559634;;8.91;0
J1851-0053;282.76321;-0.88536;1.40906524128;8.7E-16;1.24;2.56E7
J1851-0029;282.97955;-0.49947;0.518721435025;4.7386E-15;6.86;1730000.0
J1849-0040;282.29271;-0.67222;0.67248060717;1.114E-14;20.86;956000.0
J1850-0031;282.63912;-0.51917;0.73418485978;1.263E-15;9.98;9210000.0
J1850-0026;282.56131;-0.43656;0.1666339242514;3.91017E-14;10.69;67500.0
J1850-0006;282.69971;-0.10725;2.191497968;4.32E-15;7.21;8040000.0
J1853-0004;283.34591;-0.07564;0.1014357461981;5.5745E-15;6.58;288000.0
J1854+00;283.5;0.0;0.76733;;7.31;0
J1852+0008;283.17825;0.136;0.467894113075;5.679E-15;5.1;1310000.0
J1853+0011;283.37487;0.19158;0.397881893633;3.35381E-14;7.48;188000.0
J1852+0013;283.17408;0.23253;0.95775094505;1.4034E-14;7.22;1080000.0
J1848-0023;282.15787;-0.38806;0.53762373255;1.61E-15;1.55;5290000.0
J1849-0001;282.25671;-0.02156;0.038518943432;1.4224E-14;;42900.0
J1850+0026;282.6881;0.44044;1.08184378189;3.59E-16;4.27;4.77E7
J1852+0031;283.11426;0.53388;2.18019517754;9.69549E-14;8.0;356000.0
J1852+0033;283.19417;0.55581;11.55871346;0.0;;0
J1852+0040;283.16071;0.67217;0.104912611147;8.68E-18;10.0;1.92E8
J1857+0057;284.25337;0.95466;0.356928998022;5.459E-17;2.63;1.04E8
J1856+0102;284.11876;1.03628;0.620217115135;1.222E-15;8.61;8040000.0
J1853+0056;283.38608;0.94972;0.27557759958;2.139E-14;3.82;204000.0
J1851+0118;282.96742;1.31639;0.90697686069;1.36705E-13;6.75;105000.0
J1856+0113;284.04438;1.22258;0.26743960987;2.083598E-13;3.3;20300.0
J1857+0143;284.38753;1.72972;0.139760064515;3.11674E-14;5.18;71000.0
J1858+02;284.5;2.0;0.19765;;8.51;0
J1855+0205;283.92519;2.09344;0.2468167699732;6.466E-17;16.48;6.05E7
J1911+0101B;287.80239;1.03068;0.00538432570619;-2.0E-21;9.5;0
J1911+0101A;287.79621;1.03604;0.00361852425106;-6.58E-21;9.5;0
J1906+0055;286.5;0.91667;0.00279;;3.3;0
J1905+0154A;286.31417;1.90917;0.00319294082;;14.45;0
J1914+0219;288.59914;2.32994;0.457526573507;1.0181E-15;9.77;7120000.0
J1915+0227;288.75884;2.46327;0.3173062332319;2.9898E-16;7.01;1.68E7
J1910+0225;287.54316;2.42322;0.337854845269;2.623E-16;6.33;2.04E7
J1901+0124;285.46894;1.41369;0.318817259335;3.241E-15;7.2;1560000.0
J1903+0135;285.87492;1.59398;0.729303862273;4.03305E-15;3.3;2870000.0
J1901+0156;285.39287;1.94395;0.2882191593441;2.357457E-15;2.96;1940000.0
J1902+02;285.5;2.0;0.41532;;6.37;0
J1900+0227;285.16083;2.45889;0.37426157516;5.705E-15;4.32;1040000.0
J1857+0210;284.42042;2.18278;0.63098305833;1.4034E-14;15.01;712000.0
J1857+0212;284.43184;2.21142;0.415823055263;4.02719E-14;8.0;164000.0
J1858+0215;284.57262;2.26056;0.745828032;4.61E-15;12.46;2560000.0
J1858+0241;284.72421;2.69389;4.6932329333;2.432E-14;6.46;3060000.0
J1901+0235;285.25;2.58333;0.88524;;8.33;0
J1902+0248;285.70942;2.81556;1.22377745359;2.41E-15;6.09;8060000.0
J1901+0300;285.4984;3.00648;0.00779677625972;4.571E-20;5.5;2.7E9
J1901+0254;285.31529;2.91139;1.2996934495;4.6E-16;3.95;4.52E7
J1900+0308;285.21064;3.14002;0.00490923901642;5.9E-21;5.27;1.32E10
J1901+0320;285.26254;3.33833;0.63658447822;5.2E-16;7.74;1.93E7
J1907+0249;286.92512;2.82806;0.351879439822;1.135E-15;7.49;4910000.0
J1909+0254;287.40963;2.91408;0.98983120721;5.52533E-15;4.5;2840000.0
J1907+0256;286.75;2.93333;0.61877;;6.68;0
J1910+0358;287.53777;3.97445;2.33026282052;4.4711E-15;2.95;8260000.0
J1903+0327;285.77414;3.45534;0.00214991236435;1.88208E-20;6.45;1.81E9
J1905+0400;286.36781;4.00302;0.00378440478824;4.9052E-21;1.33;1.22E10
J1907+0345;286.8106;3.75294;0.240153263208;8.222E-15;8.62;463000.0
J1906+0414;286.7408;4.24151;1.043361628655;1.1461E-14;9.21;1440000.0
J1825-0319;276.48314;-3.33266;0.00455352791974;6.8E-21;3.26;1.06E10
J1821-0331;275.43625;-3.52019;0.90231562918;2.53E-15;5.56;5650000.0
J1821-0256;275.29296;-2.94406;0.414111049843;3.72E-17;2.55;1.76E8
J1818-01;274.5625;-1.81722;0.8385;;15.45;0
J1823-0154;275.96728;-1.90127;0.759777464363;1.13147E-15;4.56;1.06E7
J1824-0127;276.22263;-1.46428;2.49946826743;3.911E-15;2.21;1.01E7
J1833-0209;278.27255;-2.15456;0.291930632181;2.7548E-15;9.25;1680000.0
J1838-0107;279.66426;-1.13018;0.4444257246169;5.46E-18;5.83;1.29E9
J1838-01;279.625;-1.01667;0.1832948;;6.88;0
J1835-0114;278.84132;-1.24267;0.00511638764424;7.0E-21;2.67;1.16E10
J1830-0131;277.58172;-1.53003;0.457535874029;6.3181E-15;2.68;1150000.0
J1830-0052;277.62792;-0.88167;0.34569803402;2.37E-16;7.1;2.31E7
J1834-0031;278.71289;-0.52619;0.329531922488;4.486E-16;4.35;1.16E7
J1834-0010;278.5719;-0.18147;0.520954311129;1.053E-17;2.64;7.84E8
J1837-0045;279.38398;-0.75296;0.617036695541;1.68451E-15;2.55;5800000.0
J1843-0000;280.86651;-0.01136;0.88033048188;7.792E-15;2.73;1790000.0
J1829+0000;277.44642;0.00236;0.199147397053;5.249E-16;3.32;6010000.0
J1825+0004;276.31385;0.07214;0.778949400076;8.7616E-16;2.26;1.41E7
J1832+0029;278.21125;0.49083;0.533917296;1.51E-15;1.45;5600000.0
J1837+0053;279.36854;0.88694;0.47351252978;3.8E-17;3.24;1.99E8
J1811-0154;272.83283;-1.90858;0.92494482303;1.608E-15;9.56;9110000.0
J1809-0119;272.464;-1.32472;0.7449764016;2.29E-15;10.59;5150000.0
J1808+00;272.07917;0.56667;0.425115;;10.31;0
J1821+0155;275.41202;1.92278;0.03378133193189;2.9E-20;2.29;1.85E10
J1812+0226;273.22162;2.4492;0.793902802035;3.59963E-15;6.16;3490000.0
J1844+00;281.04583;0.58333;0.460503;;6.78;0
J1846+0051;281.68259;0.86083;0.434372879784;1.1226E-14;3.2;613000.0
J1844+0115;281.16895;1.25972;0.00418554393666;1.07E-20;3.45;6.19E9
J1841+0130;280.324;1.50469;0.0297727753332;8.17E-18;3.19;5.77E7
J1850+0124;282.50422;1.40961;0.00355976376804;1.09E-20;2.97;5.18E9
J1849+0127;282.43408;1.45639;0.54215548135;2.797E-14;4.54;307000.0
J1851+0232;282.75;2.53333;0.34402;;14.8;0
J1850+0242;282.67368;2.71596;0.0044798640471;1.63E-19;13.1;4.37E8
J1853+03;283.25;3.0;0.58553;;6.11;0
J1852+0305;283.13583;3.08472;1.326148567;1.0E-16;6.73;2.06E8
J1840+0214;280.14203;2.24853;0.7974780753;8.294E-15;5.42;1520000.0
J1842+0257;280.62887;2.96633;3.08825579295;2.9591E-14;3.93;1650000.0
J1848+0351;282.176;3.85992;0.191442663494;6.73E-17;10.53;4.51E7
J1842+0358;280.57093;3.97647;0.233326206679;8.115E-16;3.21;4560000.0
J1856+0245;284.21208;2.76306;0.08090668906;6.2117E-14;10.29;20600.0
J1854+0306;283.51242;3.10389;4.5578200962;1.45125E-13;4.11;498000.0
J1855+0307;283.86096;3.12228;0.84534757461;1.811E-14;7.45;740000.0
J1901+0331;285.38242;3.51831;0.65545023949;7.4593E-15;7.0;1390000.0
J1858+0346;284.59317;3.77717;0.25684379795;2.0401E-15;7.28;1990000.0
J1854+0317;283.62108;3.29194;1.3664496471;1.85E-15;7.95;1.17E7
J1856+0404;284.11083;4.07389;0.42025215518;3.7E-17;6.98;1.8E8
J1855+0422;283.92237;4.37972;1.6781063295;9.3E-16;9.85;2.86E7
J1901+0355;285.37838;3.93303;0.55475646483;1.2741E-14;10.18;690000.0
J1904+0412;286.13076;4.20164;0.0710948973807;1.1E-19;4.01;1.02E10
J1903+0415;285.75;4.25;1.15139;;9.65;0
J1901+0413;285.29292;4.23083;2.663079683;1.316E-13;6.91;321000.0
J1901+0435;285.38417;4.58972;0.6905763581;8.67E-15;30.0;1260000.0
J1904+0451;286.24744;4.86526;0.00609236792963;5.7E-21;3.96;1.69E10
J1901+0459;285.25;4.98333;0.87706;;30.0;0
J1901+0510;285.49104;5.17611;0.61475669408;3.11E-14;8.47;313000.0
J1849+0409;282.26446;4.16175;0.761194081655;2.15864E-14;2.41;559000.0
J1851+0418;282.76375;4.30334;0.284697472498;1.089018E-15;3.17;4140000.0
J1850+0423;282.59762;4.38589;0.290716217162;9.14E-17;7.38;5.04E7
J1853+0505;283.26817;5.09058;0.90513735425;1.28061E-15;7.54;1.12E7
J1857+0526;284.31607;5.44131;0.349951177522;6.9311E-15;11.44;800000.0
J1855+0527;283.8128;5.46131;1.39348448168;2.67207E-13;9.7;82600.0
J1859+0601;284.94067;6.02947;1.04431270179;2.551E-14;5.98;649000.0
J1853+0545;283.49338;5.76535;0.12640033324309;6.124816E-16;4.77;3270000.0
J1848+0604;282.22759;6.07967;2.21860264699;3.736E-15;8.78;9410000.0
J1845+0623;281.28579;6.39933;1.42165378409;5.46E-16;3.53;4.13E7
J1848+0647;282.23337;6.79214;0.5059567391;8.7516E-15;1.44;916000.0
J1855+0700;283.82383;7.01031;0.258684648071;7.516E-16;6.84;5450000.0
J1842+0638;280.54167;6.6375;0.313016401038;7.6E-17;11.04;6.52E7
J1848+0826;282.18237;8.44331;0.32866472679;2.721E-16;3.37;1.91E7
J1929+00;292.36667;0.43333;1.1669;;1.74;0
J1943+0609;295.87138;6.166;0.446226281658;4.659E-16;3.89;1.52E7
J1926+0431;291.60196;4.52546;1.074078173597;2.45892E-15;3.95;6920000.0
J1913+0446;288.46175;4.76833;1.61612987171;2.78904E-13;3.41;91800.0
J1938+0650;294.47275;6.835;1.121561892;5.68E-15;3.64;3130000.0
J1926+0737;291.64058;7.61867;0.318062050971;3.75E-16;5.61;1.34E7
J1933+0758;293.33086;7.96861;0.437454407217;2.183E-16;8.33;3.18E7
J1950+05;297.74167;5.58333;0.455934;;4.43;0
J1945+07;296.47917;7.28333;1.0739;;3.47;0
J1956+0838;299.21775;8.638;0.303910924347;2.199E-16;4.31;2.19E7
J2007+0809;301.80625;8.15917;0.32572436605;1.37E-16;3.44;3.77E7
J2007+0910;301.9921;9.17026;0.4587348258074;3.3244E-16;2.93;2.19E7
J1947+0915;296.94258;9.25222;1.48074382424;4.78E-16;5.8;4.91E7
J1944+0907;296.03887;9.12307;0.00518520190413;1.713E-20;1.28;4.8E9
J1941+1026;295.38473;10.44044;0.9053938883;9.962E-16;8.6;1.44E7
J1939+10;294.79583;10.75;2.31;;4.58;0
J1947+10;296.9;10.73333;1.110944;;13.83;0
J1951+1123;297.78437;11.39033;5.0940830275;3.031E-15;1.66;2.66E7
J1953+1149;298.44779;11.8285;0.8518902768;2.865E-15;12.53;4710000.0
J1952+1410;298.02565;14.12483;0.27502568252;1.2815E-16;1.66;3.4E7
J1908+0457;287.06729;4.96139;0.8467928462;9.8E-16;9.3;1.37E7
J1908+0500;287.02151;5.01512;0.29102078676;2.5856E-15;4.43;1780000.0
J1907+05;286.75;5.0;0.16868;;11.03;0
J1907+0534;286.84725;5.58139;1.1384027132;3.15E-15;11.94;5730000.0
J1910+0534;287.61046;5.56917;0.45286735393;1.92E-15;15.39;3730000.0
J1907+0602;286.97808;6.03803;0.106632746266;8.68208E-14;3.01;19500.0
J1909+0616;287.46337;6.28106;0.75599276085;2.058E-14;8.59;582000.0
J1905+0600;286.26812;6.01664;0.441209731966;1.1123E-15;18.06;6280000.0
J1902+0556;285.67759;5.94053;0.7465773564336;1.2875167E-14;3.6;919000.0
J1903+0601;285.83697;6.02611;0.374117028251;1.92039E-14;7.84;309000.0
J1905+0616;286.27854;6.27131;0.989706023196;1.35232E-13;5.24;116000.0
J1909+0641;287.37105;6.6905;0.741761952452;3.2239E-15;1.86;3650000.0
J1906+0641;286.64685;6.68414;0.2672750082591;2.135599E-15;7.0;1980000.0
J1906+0649;286.54987;6.83003;1.28656437956;1.52E-16;5.07;1.34E8
J1913+0617;288.25;6.28333;0.00503;;3.97;0
J1914+0631;288.57183;6.53231;0.69381120574;3.3E-17;2.68;3.31E8
J1914+0659;288.5;6.98333;0.01851;;5.26;0
J1915+0738;288.85333;7.64206;1.54270444942;3.306E-15;1.98;7390000.0
J1910+0714;287.57749;7.23661;2.7124228384;6.122E-15;3.6;7020000.0
J1910+0728;287.592;7.47697;0.325415321974;8.3062E-15;6.04;621000.0
J1915+0752;288.75808;7.86922;2.05831378861;1.39E-16;3.56;2.35E8
J1902+0615;285.70949;6.27595;0.67350331693;7.7127E-15;7.0;1380000.0
J1901+0621;285.27483;6.35528;0.83200194892;1.8E-17;3.11;7.32E8
J1900+0634;285.11681;6.57247;0.389869101178;5.125E-15;7.31;1210000.0
J1905+0709;286.47343;7.15538;0.6480400543;4.9416E-15;4.98;2080000.0
J1906+0722;286.63;7.38217;0.1115241364978;3.587895E-14;;49200.0
J1906+0725;286.5;7.41667;1.53651;;9.17;0
J1904+0738;286.03139;7.64769;0.2089583321216;4.10898E-16;5.86;8060000.0
J1901+0716;285.41224;7.27633;0.64399866351;2.2872E-15;3.4;4460000.0
J1902+0723;285.55642;7.3975;0.4878126283;2.1E-16;3.33;3.68E7
J1907+0731;286.97829;7.52275;0.363676330005;1.8416E-14;4.89;313000.0
J1908+0734;287.07088;7.57066;0.212352673319;8.2459E-16;0.58;4080000.0
J1907+0740;286.93382;7.67294;0.574697951954;6.71E-16;6.84;1.36E7
J1909+0749;287.28417;7.82556;0.23716129322;1.5192E-13;10.84;24700.0
J1906+0746;286.70358;7.77386;0.14407315538;2.02678E-14;7.4;113000.0
J1904+0800;286.01458;8.01461;0.26334472587;1.7317E-14;9.2;241000.0
J1908+0839;287.07713;8.66644;0.185397243919;2.3865E-15;9.42;1230000.0
J1908+0916;287.24483;9.27056;0.83026988471;9.8E-17;5.17;1.34E8
J1905+0902;286.3314;9.04236;0.2182529126846;3.49853E-15;9.14;988000.0
J1908+0909;287.03099;9.15344;0.336554651762;3.48712E-14;8.81;153000.0
J1906+0912;286.61858;9.21572;0.77534458995;1.32E-16;5.63;9.29E7
J1907+0918;286.8435;9.30854;0.2261071099878;9.42955E-14;7.68;38000.0
J1907+0919;286.80971;9.32225;5.198346;9.2E-11;;895.0
J1916+0748;289.21458;7.8;0.54175211381;1.0708E-14;8.24;802000.0
J1921+0812;290.44877;8.21441;0.2106484121028;5.3633E-15;3.47;622000.0
J1917+0834;289.45355;8.58184;2.129665364024;1.74935E-14;1.51;1930000.0
J1916+0844;289.0795;8.73528;0.439995272067;2.9009E-15;7.98;2400000.0
J1915+0838;288.80779;8.64992;0.34277679653;1.571E-15;8.12;3460000.0
J1916+0852;289.1025;8.87667;2.1827459895;1.31E-14;6.98;2640000.0
J1927+0911;291.85678;9.18492;0.290305256197;6.35E-17;7.19;7.24E7
J1913+0832;288.25208;8.53475;0.134409003575;4.5696E-15;7.76;466000.0
J1911+09;287.75;9.0;0.27371;;6.88;0
J1913+0904;288.33775;9.07928;0.163245785775;1.76167E-14;3.49;147000.0
J1913+0936;288.46958;9.61161;1.24196459936;4.32E-16;4.22;4.56E7
J1916+0951;289.13477;9.85722;0.2702544395645;2.518463E-15;2.88;1700000.0
J1909+0912;287.33296;9.21492;0.222949273318;3.5805E-14;8.2;98700.0
J1911+10;287.75;10.0;0.19089;;8.19;0
J1913+1000;288.26496;10.00067;0.83714819649;1.6737E-14;7.89;792000.0
J1915+1009;288.87493;10.16213;0.404547474466;1.52561E-14;7.0;420000.0
J1913+1011;288.33475;10.18971;0.03590861279827;3.36768E-15;4.48;169000.0
J1912+1036;288.19304;10.61156;0.409349485862;1.5762E-14;4.23;411000.0
J1920+1040;290.23075;10.67528;2.21580173889;6.48E-15;7.19;5420000.0
J1916+1023;289.15379;10.38417;1.6183389208;6.8E-16;6.93;3.77E7
J1916+1030;289.04883;10.51483;0.62896972129;3.4E-17;7.55;2.93E8
J1920+1110;290.05546;11.18306;0.50988582045;1.56E-16;5.01;5.18E7
J1857+0809;284.28879;8.15119;0.502923870516;4.7374E-15;8.72;1680000.0
J1853+0853;283.34196;8.88806;3.9146579157;5.13E-15;7.54;1.21E7
J1903+0925;285.97992;9.43194;0.35715482026;3.6899E-14;4.17;153000.0
J1857+0943;284.40163;9.72145;0.00536210054793;1.78383E-20;0.7;4.76E9
J1904+1011;286.01037;10.19294;1.8565697165;2.76E-16;4.03;1.07E8
J1846+0919;281.60833;9.32944;0.2255514533;9.93E-15;;360000.0
J1854+1050;283.62223;10.77837;0.573196989078;6.3887E-16;8.27;1.42E7
J1910+1027;287.5;10.45;0.53147;;19.2;0
J1909+1102;287.45289;11.03426;0.2836413311242;2.63972E-15;4.8;1700000.0
J1907+1149;286.90742;11.82697;1.42016034143;1.5979E-13;5.28;141000.0
J1913+1103;288.25;11.05;0.92391;;12.69;0
J1914+1122;288.54217;11.36769;0.60099749634;6.555E-16;3.8;1.45E7
J1913+1145;288.43283;11.75919;0.30606864497;5.016E-15;15.06;967000.0
J1915+1144;288.75;11.73333;0.17365;;6.9;0
J1915+1149;288.75;11.81667;0.10004;;18.89;0
J1916+1225;289.08352;12.43165;0.227387488792;2.34516E-14;6.19;154000.0
J1909+1148;287.25;11.8;0.44895;;5.18;0
J1910+1231;287.55641;12.52783;1.441741592612;8.22973E-15;6.47;2780000.0
J1901+1306;285.45321;13.11342;1.830857453;1.31E-16;3.53;2.21E8
J1907+1247;286.79458;12.79331;0.82709737059;1.948E-15;7.18;6730000.0
J1910+1256;287.54042;12.94041;0.00498358394057;9.686E-21;1.95;8.15E9
J1932+1059;293.05812;10.99234;0.226517635038;1.157426E-15;0.31;3100000.0
J1935+12;293.8125;12.05;1.9399;;9.81;0
J1933+1304;293.34387;13.08055;0.928323751417;3.182E-16;8.1;4.62E7
J1930+1316;292.50395;13.26975;0.76003196831;3.661E-15;8.28;3290000.0
J1930+14;292.5;14.0;0.42571;;8.85;0
J1941+1341;295.27028;13.69178;0.559084099229;1.2387E-15;8.55;7150000.0
J1931+1440;292.75;14.66667;1.77923;;10.31;0
J1937+1505;294.31796;15.08861;2.8727736506;5.6E-15;14.07;8110000.0
J1936+1536;294.00633;15.61;0.96733836953;4.039E-15;8.41;3790000.0
J1919+1314;289.88744;13.24369;0.571399860595;3.78771E-15;20.84;2390000.0
J1918+1310;289.5;13.16667;0.85674;;6.31;0
J1916+1312;289.24446;13.21389;0.2818424074;3.6491E-15;4.5;1220000.0
J1917+1353;289.41579;13.89915;0.194630982798;7.19782E-15;5.0;428000.0
J1926+1434;291.73844;14.58204;1.324921971385;2.1948E-16;8.02;9.56E7
J1921+1419;290.35067;14.32141;0.618182590832;5.60066E-15;4.08;1750000.0
J1913+1330;288.3249;13.50911;0.92339055858;8.6799E-15;5.35;1690000.0
J1911+1347;287.98002;13.79289;0.00462596246526;1.712E-20;1.6;4.28E9
J1913+1400;288.35149;14.01464;0.5214727140817;8.03532E-16;5.07;1.03E7
J1915+1410;288.89757;14.18097;0.29749412167;4.89E-17;7.76;9.63E7
J1909+1450;287.36233;14.84944;0.9961077952;2.19E-16;4.94;7.21E7
J1918+1444;289.59849;14.75167;1.1810232973;2.123644E-13;1.41;88100.0
J1921+1544;290.44363;15.73818;0.1435756814094;9.8036E-16;15.1;2320000.0
J1921+16;290.25;16.0;0.93643;;8.34;0
J1918+1541;289.53208;15.68756;0.37088299877;2.543E-15;0.68;2310000.0
J1915+1606;288.86666;16.10761;0.059030003218;8.628E-18;7.13;1.08E8
J1919+1645;289.78851;16.75631;0.562789986697;2.161E-16;9.56;4.13E7
J1928+15;292.08333;15.21667;0.403;;9.87;0
J1931+1536;292.98212;15.61597;0.314355396469;5.0148E-15;6.41;993000.0
J1929+16;292.325;16.35;0.529681;;0.63;0
J1935+1616;293.94927;16.27777;0.3587384107696;6.0025237E-15;3.7;947000.0
J1932+17;293.0;17.0;0.04182;;2.7;0
J1933+1726;293.25;17.43333;0.02151;;7.41;0
J1935+1726;293.76645;17.44124;0.00420010179188;;3.11;0
J1935+1745;293.87487;17.75339;0.654408146583;3.78E-16;9.57;2.74E7
J1926+1613;291.5;16.21667;0.3083;;1.7;0
J1924+1628;291.0;16.46667;0.37509;;30.0;0
J1924+1631;291.22867;16.53022;2.9351864592;3.64212E-13;28.35;128000.0
J1924+1639;291.01296;16.66132;0.1580429177826;2.56384E-15;9.13;977000.0
J1926+1648;291.68885;16.80911;0.57982281497;1.79944E-14;6.0;511000.0
J1924+17;291.0;17.0;0.75843;;30.0;0
J1923+1706;290.78271;17.10261;0.547209201831;4.3E-17;6.38;2.02E8
J1925+1721;291.25;17.35;0.07566;;9.61;0
J1922+1733;290.72174;17.55652;0.2361708772317;1.338394E-14;10.0;280000.0
J1930+17;292.68333;17.41667;1.6096903;;9.2;0
J1928+1746;292.1773;17.77489;0.0687304058253;1.31907E-14;8.12;82600.0
J1930+1852;292.62554;18.87058;0.136855046957;7.5057E-13;7.0;2890.0
J1929+1844;292.31992;18.74986;1.22047000453;2.36E-15;5.34;8190000.0
J1929+19;292.38333;19.08333;0.3392154;;30.0;0
J1631-1612;247.96862;-16.21444;0.67768391249;1.096E-15;1.85;9800000.0
J1635-1511;248.94733;-15.19778;1.17938703902;2.32E-16;4.89;8.05E7
J1632-1013;248.22583;-10.22167;0.71763732795;6.6E-17;4.22;1.72E8
J1652-1400;253.06949;-14.00761;0.305447058241;1.758E-17;3.1;2.75E8
J1643-1224;250.909;-12.4163;0.00462164152494;1.84617E-20;0.74;3.97E9
J1610-1322;242.67823;-13.37286;1.018392746362;2.2984E-16;3.89;7.02E7
J1623-0908;245.82365;-9.147;1.2764458195155;2.580711E-15;3.86;7840000.0
J1623-0841;245.92792;-8.69344;0.503014997755;1.958E-15;3.83;4070000.0
J1547-0944;236.94191;-9.7355;1.576924632943;2.938E-15;3.18;8500000.0
J1645-0317;251.25851;-3.29953;0.387689698034;1.780431E-15;2.61;3450000.0
J1705-04;256.25;-4.68333;0.23748;;3.04;0
J1720-0212;260.23862;-2.20664;0.477715343692;8.2798E-17;5.41;9.14E7
J1735-0243;263.95042;-2.73;0.7828869765;6.32E-16;3.25;1.96E7
J1734-0212;263.69025;-2.21085;0.839394324968;4.21E-16;5.36;3.16E7
J1745-0129;266.25858;-1.48836;1.045406855598;6.31E-16;7.26;2.62E7
J1726-00;261.59583;-0.25;1.3086;;5.49;0
J1728-0007;262.14508;-0.12917;0.3860037238349;1.122656E-15;2.44;5450000.0
J1738+0333;264.72486;3.55302;0.00585009585978;2.411992E-20;1.47;3.84E9
J1713+0747;258.45639;7.79375;0.00457013652636;8.52961E-21;1.18;8.49E9
